@relation tweets

@attribute fppronouns numeric
@attribute sppronouns numeric
@attribute tppronouns numeric
@attribute coordconjs numeric
@attribute ptverbs numeric
@attribute ftverbs numeric
@attribute commas numeric
@attribute colons numeric
@attribute dashes numeric
@attribute parentheses numeric
@attribute ellipses numeric
@attribute cmnnouns numeric
@attribute propnouns numeric
@attribute adverbs numeric
@attribute whwords numeric
@attribute slang numeric
@attribute uppercase numeric
@attribute avgsentence numeric
@attribute avgtoken numeric
@attribute numsentence numeric
@attribute classname string


@data
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10.0,3.7,1,ak
0,0,0,0,0,0,0,1,0,0,0,7,1,1,0,0,7,5.67,3.41,3,ak
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,7.0,5.14,1,ak
0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,13.0,4.38,1,ak
1,1,0,0,0,0,0,0,0,0,0,4,2,2,0,1,0,19.0,3.95,1,ak
1,1,0,1,0,0,0,0,1,0,0,3,2,1,0,0,0,24.0,4.0,1,ak
0,0,0,0,2,0,1,0,0,0,0,5,2,0,0,0,0,5.33,3.25,3,ak
1,0,0,0,0,1,0,0,0,0,0,5,1,1,0,0,1,4.5,4.22,4,ak
1,0,1,0,0,0,0,0,0,0,0,8,0,2,0,0,0,6.0,4.78,3,ak
0,0,0,0,0,0,0,1,0,0,0,4,0,1,0,0,2,4.0,3.5,3,ak
0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0,1,9.0,4.06,2,ak
1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,3.33,1,ak
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7.0,5.43,1,ak
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.0,5.6,1,ak
1,0,0,0,0,0,1,0,0,0,0,7,1,0,1,0,0,10.0,4.15,2,ak
2,0,1,1,0,0,0,0,0,0,0,6,1,1,0,0,0,24.0,4.0,1,ak
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11.0,3.82,1,ak
0,1,1,1,0,1,0,0,0,0,0,6,0,0,0,0,0,8.33,3.84,3,ak
1,0,1,0,0,0,1,0,0,0,0,3,1,0,1,0,0,19.0,3.68,1,ak
0,2,0,1,0,0,0,0,0,0,0,8,0,1,0,1,0,9.0,3.94,2,ak
1,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,8.0,10.0,1,ak
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,6.0,1.83,1,ak
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5.5,3.82,2,ak
1,0,0,2,0,0,1,0,0,0,0,5,1,0,0,0,0,14.0,3.61,2,ak
0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,8.0,5.75,1,ak
1,0,1,1,0,0,0,0,1,0,0,5,0,1,0,0,0,22.0,4.18,1,ak
1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,6.0,4.83,1,ak
1,0,0,0,1,0,0,1,0,0,0,6,0,0,0,0,0,9.0,4.33,2,ak
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,4.0,4.75,1,ak
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,5.0,1,ak
0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,12.0,5.0,1,ak
0,0,0,0,0,0,0,2,0,0,0,10,1,0,0,0,1,5.67,4.12,3,ak
0,1,0,1,0,0,1,0,2,2,0,5,0,0,0,0,0,15.0,4.93,1,ak
0,0,1,0,1,0,0,2,0,0,0,14,2,0,1,2,4,4.43,3.35,7,ak
1,0,1,0,0,0,0,1,0,0,0,5,0,2,0,0,1,10.5,3.62,2,ak
2,0,0,0,0,0,0,0,1,0,0,8,1,2,0,0,2,10.5,3.95,2,ak
0,1,0,0,0,0,0,1,0,2,1,5,0,0,0,0,1,5.5,4.64,2,ak
0,0,1,0,0,0,0,2,0,0,0,12,1,0,0,0,1,5.2,2.85,5,ak
1,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,0,20.0,4.55,1,ak
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,3.33,1,ak
0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,6.5,5.08,2,ak
2,0,2,0,0,0,0,0,0,0,0,3,0,2,0,0,0,8.0,2.69,2,ak
3,0,1,1,2,0,0,0,0,0,0,5,0,2,0,0,0,25.0,4.2,1,ak
0,0,1,0,1,1,1,1,0,0,0,5,1,2,0,0,1,9.0,3.5,2,ak
0,0,0,0,0,0,0,0,2,2,0,7,2,0,0,0,1,6.5,4.31,2,ak
3,0,0,0,1,0,1,0,0,0,0,6,0,3,0,0,0,12.5,3.56,2,ak
1,0,0,0,0,0,0,0,1,0,0,3,0,0,1,0,0,11.0,3.91,1,ak
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,3.25,1,ak
0,2,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,8.0,5.06,2,ak
0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,8.0,4.5,1,ak
0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8.0,4.38,1,ak
2,0,0,1,0,0,0,0,0,0,0,9,0,2,0,0,0,28.0,3.61,1,ak
0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,9.0,3.56,1,ak
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,2.67,1,ak
0,1,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,5.67,2.53,3,ak
0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,6.0,3.0,1,ak
1,4,0,2,0,2,1,1,0,0,0,8,3,1,0,3,1,10.0,3.33,3,ak
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,11.0,4.27,1,ak
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5.5,3.82,2,ak
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5.0,4.2,1,ak
0,0,0,0,0,0,2,1,0,0,0,12,0,0,0,0,1,7.33,4.77,3,ak
0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,5.5,4.36,2,ak
0,0,0,0,0,0,1,1,0,2,1,11,0,0,1,0,3,5.5,3.95,4,ak
1,0,2,0,1,0,0,0,0,0,0,7,0,0,0,0,0,11.5,3.43,2,ak
1,0,0,1,1,0,0,2,1,1,0,11,1,1,0,1,1,7.67,3.48,3,ak
1,0,1,0,0,1,0,0,0,0,0,8,0,1,0,0,1,14.5,2.9,2,ak
1,0,0,1,0,0,0,0,0,0,0,7,2,0,0,0,0,9.0,4.67,2,ak
0,0,0,1,0,0,0,0,0,0,0,9,3,0,0,0,1,18.0,4.06,1,ak
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,2.33,1,ak
0,0,1,1,0,0,3,1,0,0,0,10,0,1,0,0,1,8.0,5.31,2,ak
1,0,1,1,1,0,1,0,0,0,0,7,0,0,0,0,0,23.0,3.7,1,ak
1,0,0,0,1,0,0,1,0,0,0,4,0,2,0,0,0,10.0,3.35,2,ak
1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,5.0,3.0,1,ak
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.0,2.75,1,ak
0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0,0,12.0,3.0,1,ak
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,10.0,4.0,1,ak
0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,6.0,2.67,1,ak
1,0,0,0,1,0,0,2,0,0,0,11,2,1,0,0,1,5.2,3.08,5,ak
1,1,1,0,0,0,0,0,0,0,0,6,0,2,0,1,0,12.0,3.58,2,ak
0,1,0,2,0,0,2,1,0,0,0,9,0,1,0,1,3,12.5,3.4,2,ak
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7.0,4.29,1,ak
0,0,0,0,0,0,0,1,0,0,0,8,0,1,0,0,2,10.0,5.6,2,ak
0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,3.0,3.5,2,ak
0,1,0,0,0,0,1,0,0,0,0,1,4,0,0,0,1,16.0,4.06,1,ak
0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,4.0,4.5,1,ak
0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.0,2.75,1,ak
0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,7.0,5.0,1,ak
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,2.5,1,ak
1,0,0,1,0,0,0,0,0,0,0,11,0,0,0,0,0,8.67,4.31,3,ak
0,0,0,0,0,0,0,0,1,0,0,3,2,0,0,0,0,10.0,5.4,1,ak
1,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,16.0,4.38,1,ak
1,1,1,0,0,0,0,1,0,0,0,9,0,1,0,1,1,6.5,3.5,4,ak
0,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,15.0,4.0,1,ak
0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,11.0,4.64,1,ak
1,0,0,0,0,0,0,1,0,0,0,12,0,0,0,0,2,7.33,3.91,3,ak
0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,8.0,4.88,1,ak
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4.0,5.0,1,ak
2,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,19.0,4.32,1,ak
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,2.67,1,ak
0,0,0,1,0,0,0,0,1,0,0,4,0,0,0,0,0,10.0,3.5,1,ak
1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,6.5,3.62,2,ak
0,0,0,0,0,0,0,1,0,0,0,8,1,0,0,0,1,4.33,4.23,3,ak
2,0,2,1,0,0,0,0,0,0,0,9,0,3,0,0,0,13.0,3.15,2,ak
0,1,0,1,0,0,0,2,0,0,0,4,0,0,0,0,1,3.67,3.27,3,ak
1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,10.0,3.3,1,ak
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,5.0,3.4,1,ak
1,1,0,0,0,0,0,0,0,0,0,5,2,1,0,0,0,10.0,3.5,2,ak
0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,7.0,2.71,1,ak
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7.0,5.14,1,ak
0,0,0,1,0,1,0,0,0,0,0,9,0,0,0,0,1,17.0,5.06,1,ak
0,1,0,0,0,0,0,0,0,0,0,6,0,1,0,1,0,4.67,3.36,3,ak
1,0,1,0,0,0,0,2,0,0,0,8,1,0,0,0,3,4.2,3.43,5,ak
0,1,0,1,0,0,0,0,0,0,0,8,3,0,0,0,4,16.0,6.31,1,ak
2,0,0,0,1,0,0,1,0,0,0,8,0,0,1,0,1,9.0,3.72,2,ak
0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,0,3,9.5,5.95,2,ak
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,4.33,1,ak
0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9.0,3.11,1,ak
0,0,0,1,0,0,1,0,0,0,0,9,2,0,0,0,0,7.0,6.93,2,ak
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6.0,3.58,2,ak
2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,14.0,3.14,1,ak
2,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,7.33,4.45,3,ak
0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,2,7.0,5.0,1,ak
0,0,0,1,0,0,0,1,0,2,0,11,0,0,0,0,4,7.67,3.65,3,ak
2,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,15.0,3.07,1,ak
0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,8.0,3.25,1,ak
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.0,1.67,1,ak
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,4.33,1,ak
0,0,0,1,0,0,0,1,0,0,0,9,0,0,0,0,0,17.0,3.59,1,ak
2,1,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,18.0,3.56,1,ak
0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,9.0,4.67,1,ak
1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,14.0,3.43,1,ak
0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9.5,4.68,2,ak
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8.0,3.0,1,ak
0,0,0,0,0,0,0,3,0,0,0,11,2,2,0,1,2,8.0,3.0,3,ak
0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,3.5,3.57,2,ak
0,1,0,0,0,0,0,1,0,0,0,7,1,2,0,0,0,5.33,4.56,3,ak
0,0,0,0,0,0,0,2,0,0,0,14,0,0,1,0,10,8.33,4.08,3,ak
0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,13.0,4.62,1,ak
0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,6.0,3.5,2,ak
0,0,0,0,0,0,0,0,0,0,1,10,2,0,0,0,0,9.0,3.78,2,ak
0,0,0,0,0,0,0,1,0,0,0,3,2,1,0,1,0,9.0,4.0,1,ak
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.0,3.71,1,ak
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4.5,4.33,2,ak
3,0,0,0,0,0,1,1,0,0,0,11,0,0,0,0,1,14.5,3.76,2,ak
0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9.0,4.33,1,ak
0,1,2,1,0,0,0,1,0,0,0,8,0,2,0,0,4,7.33,3.91,3,ak
3,0,0,1,0,1,0,0,0,0,0,4,2,0,0,0,2,11.5,3.13,2,ak
3,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,17.0,3.41,1,ak
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,4.0,1,ak
0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,6.0,4.5,1,ak
1,1,2,0,0,0,0,0,0,0,0,8,0,2,0,1,0,9.33,3.36,3,ak
0,0,0,0,1,1,0,2,0,0,0,6,3,3,0,0,2,6.0,3.25,4,ak
1,0,0,0,0,0,0,2,2,0,0,6,1,0,0,0,3,5.67,3.53,3,ak
0,0,0,1,0,0,0,1,0,0,0,5,0,1,0,0,1,4.0,4.33,3,ak
0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,5.0,5.0,1,ak
0,1,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,13.0,7.31,1,ak
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,5.0,2.6,1,ak
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,3.75,1,ak
1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,7.0,2.57,1,ak
0,0,0,0,0,0,0,0,1,0,0,7,4,0,0,0,4,6.0,3.33,4,ak
0,0,1,0,1,0,0,0,0,0,0,5,1,1,0,0,0,9.5,4.47,2,ak
1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,11.0,3.45,1,ak
1,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,0,10.0,2.9,1,ak
1,2,0,0,0,1,0,0,0,0,0,3,0,1,0,0,0,19.0,3.42,1,ak
0,3,0,0,1,0,0,1,0,0,0,7,1,1,0,0,2,8.0,4.69,2,ak
1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,12.0,3.67,1,ak
1,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,12.0,3.75,1,ak
0,0,0,0,0,0,0,1,0,2,0,7,4,0,0,0,3,9.5,4.26,2,ak
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4.0,6.0,1,ak
0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,14.0,3.57,1,ak
0,1,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,4.33,3.54,3,ak
0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,9.0,3.0,1,ak
1,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,2,5.67,3.94,3,ak
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,8.0,3.75,1,ak
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,13.0,4.92,1,ak
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10.0,4.0,1,ak
0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,12.0,4.08,1,ak
0,0,2,0,0,0,0,1,1,0,0,6,0,0,1,0,2,6.0,2.83,2,ak
1,0,0,0,0,0,0,1,1,2,0,5,0,0,1,0,1,10.0,4.5,1,ak
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,14.0,3.29,1,ak
0,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,12.0,3.42,1,ak
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,3.33,1,ak
1,0,0,0,1,0,0,2,0,0,0,11,0,1,0,0,2,5.0,3.7,4,ak
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,3.83,1,ak
0,2,0,1,0,0,0,0,0,0,0,9,0,0,0,2,0,15.0,4.8,1,ak
1,1,0,1,0,0,0,0,0,0,0,4,3,0,0,0,0,7.67,3.17,3,ak
0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,10.0,3.8,1,ak
0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0,1,7.0,4.79,2,ak
0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8.0,4.88,1,ak
2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,9.0,3.89,1,ak
2,1,0,0,1,0,0,1,0,0,1,12,3,0,0,1,1,8.0,4.21,3,ak
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10.0,4.0,1,ak
0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,11.0,3.36,1,ak
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,4.67,1,ak
1,0,0,0,0,0,1,0,0,0,0,6,1,0,0,0,1,12.0,4.67,1,ak
1,0,1,0,0,0,1,3,1,0,0,10,1,0,0,0,2,5.5,4.14,4,ak
0,0,0,0,0,0,0,1,0,0,1,11,2,0,0,0,1,8.33,4.4,3,ak
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,6.6,1,ak
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,5.0,5.4,1,ak
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.0,4.33,1,ak
0,1,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,10.5,4.19,2,ak
1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,13.0,4.23,1,ak
0,1,0,0,2,0,0,1,0,0,0,2,0,1,1,0,3,15.0,3.6,1,ak
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,2.5,1,ak
1,0,0,0,0,0,1,1,0,0,0,10,0,1,0,0,1,7.33,4.27,3,ak
0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5.0,3.3,2,ak
1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,11.5,3.83,2,ak
0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,9.0,3.78,1,ak
1,0,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,10.0,4.8,1,ak
0,0,0,1,0,0,0,0,0,0,0,6,1,2,0,0,0,7.33,3.27,3,ak
0,0,0,2,0,0,0,0,0,0,0,9,4,0,0,0,2,11.5,4.26,2,ak
0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,4.0,2.5,2,ak
0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,13.0,8.46,1,ak
2,0,1,1,1,0,1,0,0,0,1,4,0,1,0,0,0,21.0,3.43,1,ak
1,0,1,1,0,0,0,1,1,0,0,13,0,0,0,0,1,9.5,4.05,2,ak
2,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8.0,3.88,2,ak
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,4.17,1,ak
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6.0,3.67,2,ak
0,0,0,0,0,0,0,0,1,2,0,7,1,0,0,0,0,6.5,3.85,2,ak
0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,6.0,3.5,1,ak
0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,0,0,9.0,4.89,2,ak
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,4.0,4.5,1,ak
0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,1,1,4.67,4.21,3,ak
0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,9.0,4.78,2,ak
2,1,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,19.0,4.42,1,ak
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0.0,1,ak
1,1,0,0,0,1,0,1,0,0,0,3,3,0,1,0,0,7.5,3.47,2,bo
0,1,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,6.5,5.0,2,bo
0,0,1,1,0,0,0,0,0,0,0,6,1,0,0,0,1,11.0,4.23,2,bo
0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,9.0,4.33,2,bo
0,0,1,0,0,0,0,0,0,0,0,3,4,0,0,0,0,7.5,3.73,2,bo
0,0,1,1,0,0,1,0,0,0,0,5,0,3,0,0,0,10.0,4.55,2,bo
0,0,1,1,0,2,0,1,0,0,0,15,4,1,0,0,2,9.4,4.13,5,bo
0,0,1,1,1,1,1,0,0,0,0,7,3,1,0,0,0,29.0,3.79,1,bo
0,0,0,1,1,0,1,1,0,0,0,8,3,0,0,0,0,9.5,5.11,2,bo
0,0,0,0,0,0,0,2,0,0,0,4,1,0,0,0,1,3.33,2.4,3,bo
2,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,10.0,4.25,2,bo
0,1,0,0,0,0,0,1,0,0,0,6,0,0,0,0,1,3.0,3.33,4,bo
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4.0,2.75,1,bo
0,0,0,0,0,0,0,1,0,0,0,2,2,1,0,0,0,9.0,4.0,1,bo
0,0,0,0,0,0,0,1,0,0,0,5,2,0,0,0,1,6.5,4.23,2,bo
0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,19.0,5.05,1,bo
1,0,0,1,1,0,0,0,0,0,0,7,1,0,0,0,0,23.0,4.52,1,bo
0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,10.0,3.7,1,bo
3,0,0,1,1,1,2,0,0,0,0,9,0,1,0,0,0,13.5,3.93,2,bo
2,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,6.33,3.95,3,bo
0,1,0,0,1,0,0,1,0,0,0,3,0,0,0,0,0,6.5,3.23,2,bo
0,0,0,0,0,0,0,1,0,0,0,7,0,1,0,0,2,10.5,4.38,2,bo
1,0,0,1,0,0,1,0,0,0,0,9,1,1,0,0,0,14.5,3.72,2,bo
0,0,0,1,0,0,0,1,0,0,0,7,3,0,0,0,0,6.33,4.32,3,bo
0,0,1,1,0,0,2,1,0,0,0,6,4,1,0,0,0,12.0,4.29,2,bo
0,0,0,0,0,0,0,1,0,0,0,6,3,0,0,0,1,7.33,3.77,3,bo
1,0,1,1,0,0,0,0,0,0,0,8,3,0,0,0,0,13.0,4.23,2,bo
0,0,0,1,0,0,0,1,0,0,0,6,5,0,0,0,0,10.0,4.1,2,bo
0,0,0,0,0,0,0,2,0,0,0,10,4,0,0,0,2,10.0,3.85,2,bo
0,0,0,0,0,0,0,2,0,0,0,7,5,0,0,0,2,8.33,3.64,3,bo
0,0,0,0,0,0,0,1,0,0,0,3,5,0,0,0,0,8.0,4.25,2,bo
2,0,0,0,1,1,0,1,0,0,0,12,1,1,2,0,2,9.4,3.72,5,bo
0,2,0,1,0,0,0,1,0,0,0,7,0,1,0,0,0,8.0,4.44,2,bo
2,0,0,1,0,0,1,0,0,0,0,8,3,3,1,0,0,20.5,4.27,2,bo
0,0,1,0,0,0,1,1,0,0,0,7,5,1,0,0,1,10.0,3.5,2,bo
1,0,0,1,0,0,0,0,0,0,0,6,3,2,1,0,0,13.0,4.23,2,bo
0,0,1,0,0,0,1,1,0,0,0,7,0,2,0,0,0,7.5,6.13,2,bo
1,0,0,3,0,0,1,0,0,0,0,7,1,1,0,0,0,20.0,4.7,1,bo
0,0,0,1,0,0,1,1,0,0,0,7,0,0,1,0,1,9.5,3.47,2,bo
1,0,0,0,0,0,0,0,1,0,0,8,2,2,0,0,0,11.0,4.5,2,bo
1,0,0,1,0,0,2,0,0,0,0,13,3,2,0,0,1,14.33,4.51,3,bo
0,1,1,0,1,0,1,1,0,0,0,5,1,1,0,0,0,19.0,4.11,1,bo
1,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,16.0,5.63,1,bo
2,1,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,13.0,3.23,1,bo
0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,1,14.0,3.57,1,bo
0,0,0,0,0,0,1,1,0,4,0,7,1,0,0,0,0,5.5,6.0,2,bo
0,1,2,0,0,1,1,0,0,0,0,5,3,1,0,0,0,11.5,4.0,2,bo
2,1,1,0,0,1,1,0,0,0,0,6,0,0,0,0,0,21.0,3.43,1,bo
0,0,0,0,0,0,0,2,0,2,0,11,2,0,0,0,2,5.5,3.64,4,bo
1,0,0,2,1,0,0,1,0,0,0,5,0,2,0,0,0,12.0,3.92,2,bo
1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0,1,11.0,4.36,2,bo
0,0,0,0,1,0,1,1,0,0,0,7,3,0,1,0,0,11.0,3.91,2,bo
0,0,0,0,0,0,0,0,1,0,0,8,1,0,0,0,0,17.0,5.41,1,bo
0,0,0,1,0,0,1,1,0,0,0,9,4,0,0,0,1,22.0,3.82,1,bo
0,1,0,0,0,0,1,0,0,0,0,2,0,2,0,0,0,12.0,4.25,1,bo
0,0,0,0,0,0,2,1,0,0,0,5,3,0,0,0,0,15.0,4.4,1,bo
1,0,0,0,0,0,1,0,0,0,0,5,1,1,0,0,0,20.0,4.45,1,bo
0,0,0,1,0,0,1,0,0,0,0,6,4,0,0,0,0,9.0,4.0,2,bo
0,0,0,0,1,0,0,2,0,0,0,4,5,0,0,0,0,9.5,4.53,2,bo
0,1,0,1,0,0,1,0,0,0,0,7,1,0,0,0,0,18.0,5.61,1,bo
1,2,1,0,1,0,0,1,0,0,0,5,0,1,0,0,0,7.5,4.2,2,bo
0,0,0,0,0,0,1,1,0,0,0,8,5,0,0,0,1,21.0,4.57,1,bo
0,0,0,0,1,0,1,1,0,0,0,10,0,0,1,0,1,10.0,3.95,2,bo
0,0,1,0,0,0,0,1,0,0,0,4,2,0,0,0,1,7.5,4.47,2,bo
0,0,2,0,0,0,0,1,0,0,0,6,4,0,0,0,0,8.0,4.75,2,bo
0,0,0,0,0,0,0,2,0,0,0,6,6,0,0,0,3,5.75,3.13,4,bo
