@relation tweets

@attribute fppronouns numeric
@attribute sppronouns numeric
@attribute tppronouns numeric
@attribute coordconjs numeric
@attribute ptverbs numeric
@attribute ftverbs numeric
@attribute commas numeric
@attribute colons numeric
@attribute dashes numeric
@attribute parentheses numeric
@attribute ellipses numeric
@attribute cmnnouns numeric
@attribute propnouns numeric
@attribute adverbs numeric
@attribute whwords numeric
@attribute slang numeric
@attribute uppercase numeric
@attribute avgsentence numeric
@attribute avgtoken numeric
@attribute numsentence numeric
@attribute classname string


@data
0,0,0,0,0,0,1,1,1,0,0,7,2,0,1,0,0,9.0,5.33,2,cbc
0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,10.0,4.7,1,cbc
0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,9.0,4.0,1,cbc
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,8.0,3.38,1,cbc
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,8.0,4.75,1,cbc
0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,8.0,4.75,1,cbc
0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,8.0,4.88,1,cbc
0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,6.0,5.5,1,cbc
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8.0,5.25,1,cbc
0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,7.0,5.14,1,cbc
0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,8.0,4.5,1,cbc
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,8.0,3.88,1,cbc
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9.0,4.67,1,cbc
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,8.0,3.75,1,cbc
0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,5.0,4.6,1,cbc
1,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,9.0,4.11,1,cbc
0,0,0,0,0,0,2,0,0,0,0,3,1,0,0,0,0,10.0,3.9,1,cbc
0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,0,2,6.0,3.58,2,cbc
0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,8.0,5.13,1,cbc
0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,10.0,4.3,1,cbc
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4.0,5.38,2,cbc
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,4.5,3.78,2,cbc
0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,9.0,4.89,1,cbc
0,1,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,7.5,5.0,2,cbc
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,7.0,5.14,1,cbc
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,8.0,5.13,1,cbc
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,8.0,3.75,1,cbc
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,8.0,5.5,1,cbc
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,7.0,5.43,1,cbc
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7.0,3.71,1,cbc
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,8.0,4.38,1,cbc
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,10.0,4.1,1,cbc
0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,9.0,4.33,1,cbc
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,5.0,1,cbc
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,8.0,4.63,1,cbc
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9.0,5.0,1,cbc
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,9.0,4.0,1,cbc
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,5.83,1,cbc
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,9.0,3.11,1,cbc
0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,5.0,3.1,2,cbc
0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,1,8.0,5.0,1,cbc
0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,10.0,3.8,1,cbc
0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,7.0,4.71,2,cbc
0,0,0,0,0,0,1,0,0,0,0,7,0,1,0,0,0,16.0,6.31,1,cbc
0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,9.0,5.22,1,cbc
1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6.5,4.54,2,cbc
0,0,0,0,0,0,1,0,0,0,0,9,4,0,0,0,2,7.0,4.29,3,cbc
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,8.0,4.88,1,cbc
0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,7.0,5.14,1,cbc
0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,7.0,4.57,1,cbc
0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,7.0,5.0,1,cbc
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5.0,3.7,2,cbc
0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,2,5.0,4.1,2,cbc
0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,4.5,3.67,2,cbc
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,7.0,5.71,1,cbc
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6.0,4.33,1,cbc
0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,9.0,4.56,1,cbc
0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,6.0,6.0,1,cbc
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,10.0,4.3,1,cbc
