@relation tweets

@attribute fppronouns numeric
@attribute sppronouns numeric
@attribute tppronouns numeric
@attribute coordconjs numeric
@attribute ptverbs numeric
@attribute ftverbs numeric
@attribute commas numeric
@attribute colons numeric
@attribute dashes numeric
@attribute parentheses numeric
@attribute ellipses numeric
@attribute cmnnouns numeric
@attribute propnouns numeric
@attribute adverbs numeric
@attribute whwords numeric
@attribute slang numeric
@attribute uppercase numeric
@attribute avgsentence numeric
@attribute avgtoken numeric
@attribute numsentence numeric
@attribute class {britneyspears,justinbieber,katyperry,ladygaga,rihanna,taylorswift}


@data
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,3.67,1,justinbieber
0,2,0,0,1,0,0,1,0,1,0,3,0,1,0,0,1,15.0,3.8,1,justinbieber
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1.0,1,justinbieber
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7.0,4.14,1,justinbieber
1,1,1,0,0,1,0,2,0,1,0,6,1,1,0,0,0,9.5,3.42,2,justinbieber
0,0,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,8.0,5.88,1,justinbieber
0,0,1,0,0,0,0,0,1,0,0,8,2,0,0,0,1,8.33,3.92,3,justinbieber
2,1,2,2,0,0,0,0,0,0,0,11,0,1,0,0,0,13.5,4.07,2,justinbieber
1,1,0,1,0,0,0,2,0,0,0,12,0,1,0,0,2,8.33,3.6,3,justinbieber
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,5.33,1,justinbieber
1,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0,0,6.0,3.5,2,justinbieber
1,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,12.0,4.08,1,justinbieber
0,1,0,0,0,0,0,0,2,0,0,8,0,0,1,0,1,5.33,4.81,3,justinbieber
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7.0,10.0,1,justinbieber
0,0,0,0,0,0,0,2,0,0,0,5,0,1,0,0,0,2.2,2.73,5,justinbieber
0,0,0,0,0,0,0,1,0,0,2,6,1,0,0,0,6,5.5,4.73,2,justinbieber
1,2,1,0,3,0,0,0,0,0,1,6,0,2,0,1,0,9.0,3.59,3,justinbieber
0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,7.0,5.64,2,justinbieber
2,0,0,0,1,1,0,0,0,2,1,17,0,1,1,0,3,4.43,2.9,7,justinbieber
0,0,1,0,1,0,0,1,0,0,0,3,0,0,0,0,0,3.5,2.14,2,justinbieber
1,0,2,1,0,0,0,0,0,0,0,4,0,0,0,0,0,5.0,4.15,4,justinbieber
1,1,0,0,0,0,0,2,0,1,0,9,0,1,0,1,0,5.67,4.65,3,justinbieber
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5.5,4.73,2,justinbieber
0,0,0,1,0,0,0,0,0,0,0,7,0,0,1,1,0,5.67,3.71,3,justinbieber
0,1,1,0,0,0,0,1,0,1,0,7,1,0,0,1,1,11.5,4.13,2,justinbieber
0,1,0,0,0,0,0,1,0,0,0,4,0,2,0,0,5,5.0,3.93,3,justinbieber
1,1,0,0,0,0,2,2,0,2,0,9,0,2,0,0,0,5.2,3.35,5,justinbieber
2,1,0,0,0,1,0,1,0,0,1,7,0,1,0,0,0,7.0,4.5,2,justinbieber
1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3.33,3.4,3,justinbieber
0,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,2,5.0,4.53,3,justinbieber
3,4,0,1,0,0,0,0,0,0,0,10,0,1,1,2,0,15.0,3.63,2,justinbieber
0,1,1,0,1,0,0,0,0,0,0,2,0,1,0,1,0,9.0,3.44,1,justinbieber
0,1,0,0,0,0,0,1,0,0,0,10,1,0,0,1,5,6.0,3.33,3,justinbieber
0,1,0,0,0,1,0,0,0,0,0,3,1,1,0,0,0,14.0,4.21,1,justinbieber
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4.0,2.0,1,justinbieber
2,0,1,1,1,0,0,0,0,0,0,8,0,0,1,0,2,8.67,3.96,3,justinbieber
0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6.0,5.5,1,justinbieber
3,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,14.0,3.57,1,justinbieber
0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,3.67,3.0,3,justinbieber
0,1,0,0,0,1,1,0,0,0,0,12,0,0,0,0,15,9.0,6.28,2,justinbieber
1,0,2,1,0,0,0,0,0,0,0,8,0,2,1,1,1,10.33,3.39,3,justinbieber
1,0,0,0,0,0,0,2,0,0,0,11,1,0,0,1,3,7.67,4.43,3,justinbieber
0,1,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,7.33,3.55,3,justinbieber
0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,10.0,4.4,1,justinbieber
0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,4.0,4.25,1,justinbieber
2,3,0,0,0,0,4,0,0,0,0,8,0,1,0,4,0,26.0,4.0,1,justinbieber
0,0,1,0,0,0,1,0,0,0,0,14,1,1,0,1,4,8.67,3.69,3,justinbieber
0,0,0,0,0,1,0,0,0,0,0,5,1,1,0,0,3,7.0,3.43,2,justinbieber
1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,7.5,4.07,2,justinbieber
0,0,1,0,1,0,0,0,0,0,0,7,0,1,0,0,1,6.0,3.39,3,justinbieber
0,1,2,1,4,0,0,0,0,0,0,10,0,3,0,0,8,6.0,3.4,5,justinbieber
2,2,0,1,1,0,0,1,0,0,0,10,1,1,0,0,2,7.25,3.86,4,justinbieber
0,1,0,1,0,0,0,0,1,0,0,4,0,0,1,0,3,9.0,3.11,1,justinbieber
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.0,5.0,1,justinbieber
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,4.0,4.0,1,justinbieber
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,4.5,1,justinbieber
0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,1,7.5,4.93,2,justinbieber
1,0,2,1,1,0,3,0,0,0,0,11,0,1,0,0,0,29.0,3.76,1,justinbieber
1,2,1,0,0,0,0,0,0,0,1,5,0,1,0,0,0,5.33,3.75,3,justinbieber
1,0,1,0,0,0,0,0,0,0,1,9,0,1,1,0,1,13.5,4.0,2,justinbieber
0,0,0,2,0,0,0,0,0,0,0,4,0,1,0,0,0,13.0,4.15,1,justinbieber
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,4.0,1,justinbieber
0,1,1,0,0,0,0,0,0,0,0,5,0,1,1,0,0,5.5,4.23,4,justinbieber
3,1,1,1,1,0,0,2,0,2,0,6,0,0,0,0,4,11.0,3.86,2,justinbieber
1,1,0,1,0,0,0,0,0,0,0,5,0,1,1,0,0,13.0,4.46,1,justinbieber
0,2,0,0,0,0,0,0,0,0,0,11,0,1,1,3,1,26.0,4.27,1,justinbieber
1,0,0,1,0,0,0,0,0,0,0,9,0,0,0,0,0,6.67,4.5,3,justinbieber
1,0,0,1,0,0,0,0,0,0,0,8,0,1,0,0,1,6.0,4.44,3,justinbieber
1,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,6,3.67,3.18,3,justinbieber
0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,6,7.5,4.87,2,justinbieber
1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,6.0,3.33,1,justinbieber
0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,5.0,7.4,1,justinbieber
0,0,1,0,0,0,0,0,0,0,0,4,2,1,0,1,0,5.5,3.45,2,justinbieber
0,0,1,1,0,0,2,0,0,0,0,8,2,0,0,0,2,6.0,5.22,3,justinbieber
0,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0,9,13.0,4.23,1,justinbieber
0,2,0,0,0,0,0,0,0,0,0,8,0,2,0,0,2,11.5,4.0,2,justinbieber
0,3,2,1,3,0,0,1,0,1,0,5,0,2,1,0,0,13.0,4.31,2,justinbieber
1,1,0,0,0,0,0,0,0,0,0,8,1,0,0,0,2,5.33,3.06,3,justinbieber
1,2,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,7.5,3.13,2,justinbieber
1,1,0,0,1,0,0,1,0,1,0,5,0,1,0,0,9,11.0,4.91,1,justinbieber
0,1,0,0,0,0,3,0,0,0,0,5,0,4,0,0,1,23.0,4.48,1,justinbieber
0,2,0,0,1,0,0,0,0,0,0,10,0,0,0,2,1,6.0,4.5,4,justinbieber
0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,1,3,5.0,4.0,3,justinbieber
3,0,0,1,3,0,0,0,0,0,0,13,0,0,0,0,1,15.5,3.39,2,justinbieber
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,6.0,3.33,1,justinbieber
1,0,1,1,1,0,0,0,0,0,0,9,3,1,0,0,7,5.0,3.76,5,justinbieber
0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,3.0,8.67,1,justinbieber
2,0,0,1,1,1,0,0,0,0,0,9,1,0,0,0,1,14.0,3.79,2,justinbieber
2,0,0,2,2,0,0,0,0,0,0,9,2,1,0,1,1,10.0,3.67,3,justinbieber
3,1,1,2,0,0,0,0,0,0,0,10,0,2,0,1,5,10.33,3.35,3,justinbieber
3,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,1,23.0,3.26,1,justinbieber
1,1,2,2,1,0,0,0,1,0,0,4,2,2,0,0,0,7.33,3.77,3,justinbieber
1,2,0,1,0,0,0,1,0,0,1,5,0,6,0,0,0,13.0,4.27,2,justinbieber
3,1,0,1,0,0,0,1,0,1,0,6,1,0,0,0,0,11.5,3.61,2,justinbieber
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,3.0,3.33,2,justinbieber
0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,12.0,4.5,1,justinbieber
0,0,0,0,0,0,0,1,0,1,0,5,0,2,0,0,5,5.0,3.5,2,justinbieber
3,0,0,0,2,0,0,2,0,1,0,8,0,1,2,0,0,15.5,3.42,2,justinbieber
0,1,0,1,0,0,0,1,0,0,0,5,0,1,0,0,0,7.5,4.13,2,justinbieber
0,0,0,1,0,0,0,0,0,0,0,7,0,1,0,0,1,7.0,3.79,2,justinbieber
2,0,0,1,0,0,0,0,0,0,0,5,0,2,0,0,0,8.0,3.69,2,justinbieber
0,0,0,0,1,0,0,0,0,0,0,11,0,2,0,0,0,8.0,4.38,3,justinbieber
0,1,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,5.0,4.27,3,justinbieber
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,3.0,3.67,1,justinbieber
0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,2,3,9.0,3.67,1,justinbieber
0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,5.0,3.0,1,justinbieber
0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,1,10.5,4.67,2,justinbieber
2,1,0,0,0,0,0,0,0,0,0,10,0,2,0,2,1,12.0,3.54,2,justinbieber
0,0,1,0,0,1,1,0,0,0,0,5,0,0,0,0,0,19.0,4.21,1,justinbieber
2,0,1,0,1,0,0,5,0,0,0,15,2,2,0,0,12,6.0,3.27,5,justinbieber
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.0,2.2,1,justinbieber
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.0,8.5,1,justinbieber
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,6.0,5.0,1,justinbieber
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,2.0,1,justinbieber
1,0,0,1,1,0,0,0,0,0,1,4,0,2,0,0,0,12.0,4.5,1,justinbieber
0,0,0,0,0,0,0,1,0,0,0,7,0,1,0,0,1,5.5,3.91,2,justinbieber
0,0,0,1,0,1,0,0,0,0,0,9,2,0,0,0,0,6.2,3.42,5,justinbieber
0,0,2,1,0,0,0,0,0,0,2,7,0,2,0,0,0,7.67,3.78,3,justinbieber
0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,4.0,6.13,2,justinbieber
0,0,0,2,0,0,0,0,0,0,0,4,1,1,0,0,0,21.0,3.81,1,justinbieber
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7.5,3.73,2,justinbieber
0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4.0,1.75,1,justinbieber
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,4.0,5.25,1,justinbieber
0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,10.0,4.4,1,justinbieber
1,3,0,0,1,0,1,0,0,0,0,8,1,0,1,2,1,7.67,4.74,3,justinbieber
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9.0,4.33,1,justinbieber
0,1,0,0,0,0,0,0,1,0,0,12,1,0,0,0,4,5.5,3.77,4,justinbieber
2,0,1,1,0,0,0,1,0,1,0,3,0,1,0,0,2,14.0,3.93,1,justinbieber
1,2,0,0,0,1,0,1,0,0,0,9,0,2,0,2,0,19.0,4.63,1,justinbieber
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6.0,4.17,1,justinbieber
0,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,1,3.5,3.71,4,justinbieber
1,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,6.0,4.33,1,justinbieber
0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,1,9.0,5.11,1,justinbieber
0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,8.0,4.94,2,justinbieber
4,1,0,0,0,0,1,0,0,0,0,12,0,0,0,1,1,6.5,3.54,4,justinbieber
1,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,3,3.0,1.78,3,justinbieber
2,0,1,0,0,0,1,0,0,0,0,8,0,1,1,0,0,8.0,4.38,3,justinbieber
0,0,1,1,0,1,0,0,0,0,0,11,1,0,0,0,1,5.6,3.39,5,justinbieber
0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,1,3.67,4.82,3,justinbieber
0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,4,7.0,5.86,1,justinbieber
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,6.0,4.83,1,justinbieber
0,0,0,0,0,0,1,1,0,0,0,8,0,0,0,0,0,5.0,5.7,2,justinbieber
0,0,0,0,1,0,0,0,0,0,0,7,2,1,0,0,2,5.0,4.8,3,justinbieber
0,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,8.0,3.88,1,justinbieber
1,0,0,0,0,0,0,1,0,1,1,6,0,0,0,0,0,4.33,4.31,3,justinbieber
1,0,1,0,2,0,0,0,0,0,0,8,1,1,0,1,0,5.25,3.57,4,justinbieber
0,3,0,1,1,0,0,0,0,0,0,6,0,0,0,1,2,13.0,3.31,2,justinbieber
0,1,0,0,1,0,0,0,0,0,0,5,0,1,1,0,1,7.5,3.87,2,justinbieber
0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,12.0,4.5,1,justinbieber
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5.0,3.6,1,justinbieber
0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,2,4.5,3.33,2,justinbieber
1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,8.0,3.38,1,justinbieber
0,3,0,0,1,0,0,0,0,0,1,6,1,0,0,0,1,5.75,3.39,4,justinbieber
0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,1,6.0,3.08,2,justinbieber
0,0,1,0,0,0,0,1,0,0,0,7,1,1,0,0,4,8.0,4.19,2,justinbieber
1,1,2,0,0,2,1,0,0,0,0,8,0,0,0,0,2,8.67,3.85,3,justinbieber
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,4.67,1,justinbieber
0,1,1,0,1,0,0,0,0,0,0,2,0,1,0,1,0,5.0,3.5,2,justinbieber
0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,8.0,3.5,1,justinbieber
1,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,3,8.0,4.0,2,justinbieber
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,7.0,3.0,1,justinbieber
1,0,0,1,0,1,1,0,0,0,0,8,0,3,1,2,0,9.33,3.96,3,justinbieber
1,0,0,0,1,0,0,0,0,0,0,12,0,1,0,0,3,9.5,4.37,2,justinbieber
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,6.5,1,justinbieber
0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,3.5,4.14,2,justinbieber
1,0,1,1,0,0,0,0,0,0,1,9,1,2,0,0,1,6.25,4.44,4,justinbieber
3,0,1,0,1,0,0,0,0,0,0,8,0,2,0,0,1,5.0,3.64,5,justinbieber
0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,5.0,5.3,2,justinbieber
0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3.0,3.0,1,justinbieber
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,2.67,1,justinbieber
0,0,1,1,2,0,0,0,0,0,0,7,2,0,0,0,1,7.67,3.26,3,justinbieber
0,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,10,5.0,4.7,4,justinbieber
1,2,0,1,2,1,0,0,1,0,0,5,2,1,0,0,1,11.0,3.86,2,justinbieber
0,0,2,0,0,0,0,0,0,0,0,11,3,2,0,0,1,4.83,3.31,6,justinbieber
0,1,0,0,1,0,1,0,0,0,0,8,0,1,0,0,0,7.33,4.59,3,justinbieber
3,0,0,1,2,0,0,0,0,0,0,7,0,1,0,0,1,14.0,3.89,2,justinbieber
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,2.5,1,justinbieber
2,0,1,1,1,0,0,0,0,0,1,4,0,1,0,0,0,8.0,3.75,3,justinbieber
0,0,1,0,0,0,0,1,1,1,1,5,0,3,0,0,0,8.0,3.63,2,justinbieber
0,1,0,0,0,0,0,0,0,0,0,8,0,2,0,1,7,5.0,5.07,3,justinbieber
0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,7.0,3.0,2,justinbieber
1,1,1,1,0,0,0,0,0,0,0,3,0,1,0,1,0,7.5,3.73,2,justinbieber
0,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0,1,7.0,3.79,2,justinbieber
1,0,0,0,0,0,0,2,0,1,0,8,0,1,0,0,0,12.0,3.33,1,justinbieber
0,0,0,0,0,0,0,0,2,0,0,11,1,0,0,0,6,6.0,3.67,3,justinbieber
2,0,2,1,0,0,0,0,0,0,0,11,0,2,0,0,2,8.33,4.44,3,justinbieber
2,0,0,1,0,1,0,0,0,0,1,10,0,0,0,0,2,23.0,3.74,1,justinbieber
2,0,1,1,0,0,0,0,0,0,0,12,1,2,0,0,6,6.5,3.69,4,justinbieber
0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,6.0,4.5,1,justinbieber
0,1,0,0,1,0,1,2,1,1,0,5,0,0,0,0,0,8.0,6.63,1,justinbieber
0,1,0,1,0,0,0,0,0,0,0,4,0,1,0,0,0,18.0,4.39,1,justinbieber
0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,1,5.5,5.45,2,justinbieber
2,1,0,0,1,0,0,1,0,1,0,5,0,0,0,0,0,5.33,3.13,3,justinbieber
1,0,0,0,0,0,0,0,0,0,0,5,1,1,0,2,1,5.0,3.93,3,justinbieber
1,1,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,7.0,3.5,2,justinbieber
1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,3.0,1.67,1,justinbieber
0,1,0,1,0,0,1,0,0,0,0,6,0,0,0,1,1,12.0,5.08,1,justinbieber
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,1.5,1,justinbieber
0,2,1,1,0,0,0,0,0,0,0,6,0,0,0,2,2,12.0,3.75,1,justinbieber
2,1,0,0,2,0,1,1,0,0,0,10,0,5,0,0,0,10.0,3.37,3,justinbieber
0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,1,5.0,2.5,2,justinbieber
2,2,0,0,2,0,0,0,0,0,1,8,0,0,1,3,1,5.0,3.16,5,justinbieber
1,0,0,0,0,0,1,1,0,0,0,4,0,3,0,0,0,16.0,4.44,1,justinbieber
4,0,1,0,0,0,0,0,0,0,0,9,0,0,1,0,0,11.0,4.36,2,justinbieber
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.0,3.33,1,justinbieber
2,2,0,0,0,0,0,0,0,0,0,10,0,1,0,3,1,6.75,4.0,4,justinbieber
2,2,0,1,0,1,0,1,0,0,0,8,0,3,0,0,0,23.0,3.83,1,justinbieber
0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,4.0,5.67,3,justinbieber
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8.0,4.63,1,justinbieber
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2.0,5.0,2,justinbieber
0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,15.0,6.93,1,justinbieber
1,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,6.5,4.46,2,justinbieber
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,4.0,4.0,1,justinbieber
0,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,0,5.0,3.6,2,justinbieber
0,0,0,1,0,0,0,1,0,1,0,3,1,1,0,0,0,9.0,4.78,1,justinbieber
0,1,1,0,0,0,0,1,0,1,0,7,0,1,0,0,1,17.0,5.24,1,justinbieber
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0.0,1,justinbieber
0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,4.0,5.5,1,justinbieber
0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,3.0,3.67,2,justinbieber
1,0,1,0,0,0,0,1,1,0,0,8,0,0,0,0,0,12.0,5.25,1,justinbieber
0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,9.0,4.67,1,justinbieber
2,1,1,2,0,0,1,0,0,0,0,4,0,2,1,0,0,13.0,3.85,2,justinbieber
0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,7.0,4.43,1,justinbieber
0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,5.0,5.6,1,justinbieber
2,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0,0,19.0,5.0,1,justinbieber
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,4.0,3.5,2,justinbieber
1,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,2,4.5,3.33,2,justinbieber
0,0,1,0,0,0,0,0,0,0,0,7,2,0,0,0,2,7.67,3.35,3,justinbieber
0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,6.0,4.5,1,justinbieber
0,0,0,1,0,0,0,0,0,0,0,10,1,1,0,0,2,6.67,3.95,3,justinbieber
0,0,0,1,0,0,0,1,0,1,0,7,1,0,0,0,4,14.0,4.5,1,justinbieber
0,0,1,1,0,0,0,2,0,2,0,4,0,0,0,0,0,11.0,4.91,1,justinbieber
0,2,0,1,0,1,0,0,0,0,0,4,0,0,0,1,0,6.0,3.42,2,justinbieber
2,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,1,8.5,4.65,2,justinbieber
0,0,0,0,0,0,0,0,1,0,0,7,2,0,0,0,4,7.5,3.6,2,justinbieber
1,1,0,0,3,0,0,0,0,0,0,7,0,2,1,0,0,13.5,3.96,2,justinbieber
2,0,0,1,1,0,0,0,0,0,0,8,0,2,1,0,0,13.5,4.0,2,justinbieber
1,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,1,4.0,3.08,3,justinbieber
3,1,2,1,0,0,0,1,0,1,0,6,1,1,1,1,0,9.67,3.66,3,justinbieber
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2.5,3.8,2,justinbieber
1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,7.0,3.71,2,justinbieber
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,3.0,5.17,2,justinbieber
0,0,0,0,1,0,0,0,0,0,1,4,0,1,0,0,1,6.5,4.69,2,justinbieber
1,1,1,0,2,0,0,0,0,0,0,4,1,1,0,1,0,4.67,3.57,3,justinbieber
1,0,0,0,0,0,1,0,0,0,1,5,0,2,1,0,3,5.33,3.56,3,justinbieber
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,4.0,1,justinbieber
0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,6.0,7.0,1,justinbieber
0,1,1,1,0,0,0,0,0,0,0,3,0,1,0,0,0,5.0,4.5,2,justinbieber
1,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,7.0,4.0,1,justinbieber
1,0,2,0,0,0,0,0,0,0,0,5,0,1,0,0,1,8.33,3.76,3,justinbieber
1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,2,4.0,2.75,4,justinbieber
0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,4.33,3.0,3,justinbieber
2,0,0,2,1,0,0,0,0,0,0,14,1,0,0,0,4,12.0,4.42,2,justinbieber
2,0,1,1,0,2,0,0,0,0,0,8,0,2,0,0,1,12.5,3.72,2,justinbieber
0,0,0,0,1,0,0,0,0,0,0,10,3,1,0,0,2,6.0,3.27,5,justinbieber
0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,1,6.0,3.33,1,justinbieber
0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,3.0,4.17,2,justinbieber
4,1,0,0,1,0,2,0,0,0,0,8,1,0,0,0,0,13.0,4.31,2,justinbieber
0,0,0,0,1,0,0,1,0,1,0,5,0,0,0,0,0,9.0,4.78,1,justinbieber
1,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6.5,3.0,2,justinbieber
1,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,3,14.0,5.07,1,justinbieber
0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,4.33,4.0,3,justinbieber
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1,4.5,2.61,4,justinbieber
0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,1,10.0,5.2,1,justinbieber
1,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,6.0,3.42,2,justinbieber
1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3.5,3.29,2,justinbieber
2,1,1,0,0,1,1,0,0,0,0,6,1,3,0,1,3,8.67,4.08,3,justinbieber
0,1,0,0,0,0,0,0,0,0,0,7,1,1,0,0,0,19.0,5.37,1,justinbieber
2,0,0,0,1,0,0,0,0,1,0,4,1,1,0,0,0,6.67,3.7,3,justinbieber
1,2,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,4.67,4.36,3,justinbieber
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,4.33,2,justinbieber
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,6.0,3.67,1,justinbieber
1,0,2,0,2,0,0,0,0,0,0,8,1,3,1,0,0,9.0,4.04,3,justinbieber
0,1,0,0,0,0,0,0,0,0,0,8,0,1,0,1,2,7.5,6.4,2,justinbieber
