@relation tweets

@attribute fppronouns numeric
@attribute sppronouns numeric
@attribute tppronouns numeric
@attribute coordconjs numeric
@attribute ptverbs numeric
@attribute ftverbs numeric
@attribute commas numeric
@attribute colons numeric
@attribute dashes numeric
@attribute parentheses numeric
@attribute ellipses numeric
@attribute cmnnouns numeric
@attribute propnouns numeric
@attribute adverbs numeric
@attribute whwords numeric
@attribute slang numeric
@attribute uppercase numeric
@attribute avgsentence numeric
@attribute avgtoken numeric
@attribute numsentence numeric
@attribute class {barackobama,stephencolbert,ashtonkutcher,kimkardashian,neiltyson,shakira}


@data
0,0,1,0,1,0,1,0,0,0,0,4,0,1,0,0,0,10.5,3.86,2,stephencolbert
0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,17.0,4.12,1,stephencolbert
0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,10.0,4.9,2,stephencolbert
0,0,0,3,0,0,1,0,0,0,0,11,4,0,0,0,0,14.5,3.76,2,stephencolbert
0,0,0,0,1,0,0,0,0,2,0,8,4,1,0,0,1,5.8,2.86,5,stephencolbert
1,0,0,1,0,0,0,0,0,0,0,8,0,0,0,0,0,10.0,4.05,2,stephencolbert
0,2,0,0,0,0,1,0,0,0,1,4,1,1,0,0,0,7.5,3.2,2,stephencolbert
2,0,0,0,1,0,0,0,0,0,0,7,0,2,0,0,0,19.0,3.21,1,stephencolbert
2,0,0,0,0,0,1,0,0,2,0,9,2,0,0,0,1,7.25,2.97,4,stephencolbert
2,0,0,0,0,0,0,0,0,0,0,6,0,1,1,0,1,10.0,2.9,2,stephencolbert
1,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0,11.0,4.45,2,stephencolbert
0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,5.5,4.55,2,stephencolbert
2,0,1,1,0,0,1,0,0,0,0,6,0,1,0,0,0,21.0,3.71,1,stephencolbert
2,0,1,0,1,0,0,0,0,0,0,8,0,0,0,0,0,14.5,3.52,2,stephencolbert
0,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,7.5,4.93,2,stephencolbert
0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.0,2.6,1,stephencolbert
0,2,0,0,0,0,2,0,0,0,0,4,1,2,0,0,0,6.33,3.79,3,stephencolbert
2,2,0,0,1,0,2,0,0,0,0,8,0,2,0,0,0,5.5,3.14,4,stephencolbert
0,0,1,1,1,1,1,0,0,0,0,7,0,1,0,0,0,20.0,4.35,1,stephencolbert
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5.5,3.27,2,stephencolbert
1,0,0,0,0,0,0,0,0,0,0,5,0,1,2,0,0,20.0,4.25,1,stephencolbert
0,0,2,0,0,0,0,0,0,0,0,3,0,1,0,0,0,17.0,4.0,1,stephencolbert
1,0,0,1,1,0,0,0,0,0,0,10,0,1,0,0,0,11.0,4.23,2,stephencolbert
0,0,0,1,0,0,0,0,0,0,0,6,0,1,0,1,0,9.0,3.5,2,stephencolbert
0,3,0,0,0,0,2,0,0,0,0,6,0,0,1,0,0,26.0,4.23,1,stephencolbert
0,1,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,5.67,5.12,3,stephencolbert
0,0,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,15.0,5.27,1,stephencolbert
1,0,1,0,0,0,1,0,0,0,0,6,0,1,0,0,0,9.0,3.56,2,stephencolbert
2,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,5.25,3.71,4,stephencolbert
1,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,8.0,4.25,1,stephencolbert
1,2,0,0,0,0,1,1,0,0,0,9,0,1,0,0,1,6.75,3.37,4,stephencolbert
1,0,0,0,1,0,0,0,0,0,0,6,0,1,1,0,0,21.0,4.48,1,stephencolbert
0,3,0,0,0,0,2,0,1,0,0,5,0,1,0,0,0,18.0,4.28,1,stephencolbert
2,0,1,0,1,0,0,0,0,0,0,4,0,1,0,0,0,9.0,3.72,2,stephencolbert
3,0,1,0,0,0,1,0,0,0,0,1,3,2,1,1,0,26.0,3.27,1,stephencolbert
2,0,1,0,0,0,1,0,0,0,0,3,0,1,1,0,0,8.5,3.76,2,stephencolbert
1,0,0,1,1,0,2,0,0,0,0,5,2,0,0,0,0,16.0,4.94,1,stephencolbert
1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6.5,3.46,2,stephencolbert
2,0,2,2,1,0,3,0,0,0,0,7,0,1,0,0,0,25.0,3.16,1,stephencolbert
0,0,0,0,1,0,0,0,0,0,0,10,0,1,1,0,0,12.5,4.48,2,stephencolbert
0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,11.0,4.36,1,stephencolbert
0,0,0,0,0,0,1,0,0,0,0,5,0,2,0,0,0,4.33,4.15,3,stephencolbert
0,1,0,1,0,1,2,0,0,0,0,4,0,1,0,0,0,8.0,4.81,2,stephencolbert
1,1,1,1,1,0,0,0,0,0,0,4,0,1,0,0,0,15.0,3.13,1,stephencolbert
3,0,0,0,0,0,1,0,0,0,0,13,0,1,0,0,0,10.33,3.52,3,stephencolbert
1,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,11.0,3.09,1,stephencolbert
3,3,0,0,0,0,2,0,1,0,0,6,1,0,0,0,1,12.5,3.04,2,stephencolbert
0,0,0,0,2,0,0,0,0,0,0,4,2,0,0,0,0,7.0,5.36,2,stephencolbert
2,0,0,1,0,0,0,1,0,0,0,5,5,0,1,0,1,7.67,4.26,3,stephencolbert
0,0,2,1,0,0,0,0,0,0,0,7,0,0,0,0,1,9.5,3.21,2,stephencolbert
1,0,3,0,2,0,0,0,0,0,0,6,0,2,0,0,0,9.5,3.32,2,stephencolbert
1,2,0,1,1,0,0,0,0,0,0,5,0,2,1,0,0,11.0,4.0,2,stephencolbert
1,1,0,0,0,1,1,0,0,0,0,6,0,2,1,0,0,11.0,4.32,2,stephencolbert
1,0,0,0,0,0,0,0,0,0,0,5,0,2,0,0,0,14.0,3.36,1,stephencolbert
2,2,1,0,0,0,1,0,0,0,0,4,0,1,1,0,0,16.0,3.94,1,stephencolbert
0,1,2,1,0,0,1,0,0,0,0,5,0,0,0,0,0,17.0,3.0,1,stephencolbert
0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,0,11.0,3.77,2,stephencolbert
0,0,1,0,0,0,0,0,0,0,0,7,1,1,0,0,0,9.5,3.95,2,stephencolbert
3,0,0,0,0,0,0,0,0,0,0,7,0,3,0,1,0,11.0,3.14,2,stephencolbert
0,1,1,0,0,0,1,0,0,0,0,5,0,0,0,0,0,16.0,3.75,1,stephencolbert
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,10.0,6.3,1,stephencolbert
2,0,0,0,0,1,1,0,0,0,0,9,0,2,0,0,0,12.0,3.79,2,stephencolbert
0,0,0,0,0,0,0,0,1,0,0,5,1,3,0,0,0,18.0,4.44,1,stephencolbert
0,0,1,1,1,0,1,0,0,0,0,4,0,3,0,0,0,8.5,3.53,2,stephencolbert
3,0,0,0,0,0,1,0,0,0,0,7,0,1,1,1,0,11.5,3.26,2,stephencolbert
0,0,2,0,1,0,1,0,0,0,0,3,4,1,0,0,0,10.5,4.52,2,stephencolbert
0,2,1,0,3,0,2,0,0,0,0,5,2,1,0,1,1,12.5,4.08,2,stephencolbert
1,0,1,0,0,0,1,0,0,0,0,9,2,3,0,0,0,12.0,4.75,2,stephencolbert
0,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,14.0,3.14,1,stephencolbert
2,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0,0,10.0,4.05,2,stephencolbert
2,0,1,0,1,0,2,0,0,0,0,9,0,1,1,0,0,15.5,3.16,2,stephencolbert
0,0,0,0,0,0,0,0,0,0,1,6,0,2,0,0,0,6.33,3.84,3,stephencolbert
2,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,11.5,3.96,2,stephencolbert
0,0,3,0,0,0,1,0,0,0,0,6,3,1,0,0,0,12.0,4.04,2,stephencolbert
2,0,0,1,1,0,0,0,0,0,0,8,1,0,1,0,0,11.0,3.91,2,stephencolbert
0,0,1,2,0,0,3,0,0,0,0,17,1,3,1,0,0,14.0,3.95,3,stephencolbert
2,0,1,0,0,1,0,0,0,0,0,9,0,1,0,0,0,11.0,4.09,2,stephencolbert
2,0,1,0,1,0,0,0,0,0,0,5,1,1,1,0,0,10.5,3.38,2,stephencolbert
2,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,9.0,3.0,2,stephencolbert
1,0,2,0,1,0,1,0,0,0,0,4,0,1,0,0,1,10.0,3.85,2,stephencolbert
2,0,0,0,0,0,0,0,0,0,0,13,0,1,1,0,0,22.0,3.91,1,stephencolbert
1,1,0,0,0,0,1,0,0,0,0,4,0,2,0,0,0,8.0,3.44,2,stephencolbert
1,0,0,0,2,0,1,0,0,0,0,9,0,0,0,0,0,20.0,4.2,1,stephencolbert
3,0,0,0,1,0,1,1,0,0,0,9,0,2,0,1,0,11.5,4.04,2,stephencolbert
1,0,1,1,0,0,2,0,0,0,0,6,1,1,1,0,0,11.0,3.86,2,stephencolbert
0,0,0,2,1,0,1,0,0,0,0,7,0,2,0,0,0,17.0,3.71,1,stephencolbert
3,0,1,0,0,0,2,0,0,0,0,10,0,0,0,0,0,10.5,3.33,2,stephencolbert
1,0,0,0,0,1,1,1,0,0,0,7,0,2,0,1,0,8.0,3.54,3,stephencolbert
1,0,0,1,0,0,1,0,0,0,0,6,0,1,0,0,0,17.0,5.0,1,stephencolbert
2,0,2,0,0,0,1,0,0,0,0,8,0,1,0,0,0,13.5,3.56,2,stephencolbert
0,0,0,0,0,0,1,0,0,0,0,4,0,2,0,1,0,5.0,3.1,2,stephencolbert
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,13.0,4.08,1,stephencolbert
1,0,1,0,2,0,0,0,0,0,0,1,4,0,1,0,0,14.0,3.93,1,stephencolbert
1,0,0,0,0,0,0,0,0,0,0,11,2,0,0,0,1,6.0,3.83,4,stephencolbert
0,0,2,0,2,0,0,0,0,0,0,8,0,1,0,0,0,10.5,4.95,2,stephencolbert
2,0,1,0,1,1,0,0,0,0,0,6,0,1,0,0,0,10.0,3.8,2,stephencolbert
0,0,2,0,0,0,0,0,0,0,0,6,2,0,0,0,0,11.0,4.05,2,stephencolbert
1,0,0,0,0,0,0,0,0,0,0,4,2,3,0,0,0,15.0,3.8,1,stephencolbert
2,0,0,1,1,1,1,0,0,0,0,8,1,1,1,0,0,15.5,3.32,2,stephencolbert
0,0,0,0,1,0,1,0,0,0,0,4,1,1,0,0,0,9.0,3.28,2,stephencolbert
2,0,0,0,1,0,2,0,0,4,0,7,0,2,1,0,0,11.0,3.82,2,stephencolbert
1,0,0,0,0,0,0,0,0,2,0,8,0,1,0,0,0,7.0,3.76,3,stephencolbert
3,0,0,0,2,0,2,0,0,0,0,11,3,1,0,0,1,10.5,3.88,4,stephencolbert
2,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,8.0,3.81,2,stephencolbert
0,1,1,0,0,0,0,0,0,0,0,3,2,2,0,0,0,7.0,3.86,2,stephencolbert
1,2,0,0,0,0,1,0,0,0,0,9,0,1,0,0,0,12.5,4.2,2,stephencolbert
2,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,4,11.0,3.27,2,stephencolbert
1,2,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,12.5,4.0,2,stephencolbert
0,0,2,0,0,0,1,0,0,0,0,7,0,2,0,2,0,26.0,3.88,1,stephencolbert
0,0,0,1,0,0,0,0,0,0,0,9,0,1,0,0,0,7.67,5.0,3,stephencolbert
3,0,1,0,0,1,0,0,0,0,0,4,0,2,1,0,0,13.5,3.3,2,stephencolbert
3,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0,1,11.0,4.18,2,stephencolbert
0,0,2,0,1,0,0,0,0,0,0,6,2,0,0,0,0,10.5,3.38,2,stephencolbert
1,0,1,0,1,1,1,0,0,0,0,4,0,1,0,0,0,7.5,3.47,2,stephencolbert
0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,10.5,4.1,2,stephencolbert
0,0,1,0,0,0,1,0,0,0,0,5,0,2,2,1,0,20.0,4.45,1,stephencolbert
1,0,0,0,0,0,0,1,0,0,0,5,0,1,0,0,0,7.5,3.87,2,stephencolbert
0,2,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,23.0,3.87,1,stephencolbert
0,1,1,0,0,0,0,0,0,0,0,9,0,1,0,0,0,11.0,4.68,2,stephencolbert
1,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,8.0,3.13,2,stephencolbert
2,2,0,1,0,0,1,0,0,0,0,5,0,1,0,0,0,19.0,4.21,1,stephencolbert
0,3,2,0,0,0,1,0,0,0,0,6,0,1,0,0,0,9.5,4.53,2,stephencolbert
3,2,0,0,0,1,1,0,0,0,0,11,2,1,0,0,1,16.0,3.34,2,stephencolbert
0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8.5,3.82,2,stephencolbert
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10.0,5.9,1,stephencolbert
2,0,0,1,0,0,0,0,0,0,0,7,3,1,0,0,1,8.67,3.42,3,stephencolbert
0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,8.0,3.38,1,stephencolbert
3,0,0,0,0,1,0,0,0,0,0,5,2,3,0,0,0,11.5,3.35,2,stephencolbert
1,2,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,11.0,3.0,1,stephencolbert
1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8.0,4.81,2,stephencolbert
0,1,0,0,0,0,2,0,0,0,0,5,0,1,0,0,0,10.0,3.6,2,stephencolbert
2,0,1,0,0,0,0,0,0,0,0,8,2,1,1,0,0,9.33,3.61,3,stephencolbert
0,0,3,1,2,0,1,0,0,0,0,8,0,0,0,0,0,14.0,3.71,2,stephencolbert
2,0,0,1,0,0,1,0,0,0,0,3,1,0,0,0,0,15.0,3.87,1,stephencolbert
0,0,0,0,0,1,1,0,0,0,0,6,3,1,0,0,2,23.0,3.7,1,stephencolbert
1,0,0,1,0,0,1,0,1,0,0,7,1,1,0,0,0,14.0,3.86,2,stephencolbert
0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8.5,4.18,2,stephencolbert
1,1,2,1,1,0,1,0,0,0,0,4,1,2,0,0,1,13.5,3.7,2,stephencolbert
2,0,2,0,1,0,1,0,0,0,0,8,0,0,1,0,0,8.33,4.28,3,stephencolbert
1,0,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,17.0,4.35,1,stephencolbert
3,0,0,0,0,0,1,0,0,0,0,5,0,1,0,0,0,17.0,3.76,1,stephencolbert
2,0,1,1,0,0,1,0,0,0,0,9,0,2,0,0,2,12.0,3.79,2,stephencolbert
0,0,1,0,0,0,0,0,0,0,0,9,0,2,0,0,0,10.5,4.43,2,stephencolbert
0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,8.0,5.0,2,stephencolbert
0,0,0,0,1,0,1,1,0,0,0,4,0,0,0,0,0,10.0,4.7,1,stephencolbert
1,0,0,1,0,0,0,0,0,0,0,4,0,1,1,0,0,15.0,4.6,1,stephencolbert
1,0,1,0,0,0,1,0,0,0,0,5,0,3,0,0,0,22.0,3.77,1,stephencolbert
0,0,0,1,1,0,2,0,0,0,0,8,0,0,0,0,0,17.0,4.0,1,stephencolbert
1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,10.0,3.6,1,stephencolbert
1,1,1,0,1,0,0,0,0,0,0,6,0,1,0,0,0,6.33,3.47,3,stephencolbert
2,1,0,0,1,0,0,0,0,0,0,5,2,2,1,0,0,10.5,3.76,2,stephencolbert
0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,5.0,4.2,1,stephencolbert
2,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,5.75,3.78,4,stephencolbert
1,0,1,0,1,1,0,0,0,0,0,5,6,2,1,1,1,16.0,3.34,2,stephencolbert
0,0,0,1,1,0,0,0,1,2,0,10,3,1,0,0,2,8.0,3.25,3,stephencolbert
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8.0,4.25,1,stephencolbert
1,0,2,0,0,0,0,0,0,0,0,4,1,2,0,1,0,12.5,3.4,2,stephencolbert
1,0,0,1,0,0,1,1,0,0,0,7,2,1,0,0,0,11.0,3.59,2,stephencolbert
2,0,1,0,0,1,1,0,0,0,0,7,0,0,0,0,0,11.0,3.55,2,stephencolbert
0,0,0,0,1,0,2,0,0,0,0,8,4,1,0,0,0,4.6,4.04,5,stephencolbert
0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,9.5,3.58,2,stephencolbert
1,0,1,0,1,0,0,0,0,0,0,4,2,0,0,0,1,16.0,4.31,1,stephencolbert
1,0,1,0,0,0,0,1,0,0,0,9,0,0,0,0,0,5.5,3.45,4,stephencolbert
1,0,2,1,0,0,1,1,0,0,0,5,0,0,1,0,0,12.0,3.79,2,stephencolbert
2,0,0,0,1,0,0,0,0,0,0,5,1,1,1,0,0,10.5,3.67,2,stephencolbert
2,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,11.0,3.68,2,stephencolbert
4,0,0,0,0,0,1,0,0,0,0,6,0,2,0,0,0,11.0,3.64,2,stephencolbert
0,1,0,0,1,0,1,0,0,0,0,9,0,0,0,0,0,7.33,3.55,3,stephencolbert
0,0,3,0,2,0,1,0,0,0,0,12,0,1,0,0,0,14.0,3.32,2,stephencolbert
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7.0,5.29,2,stephencolbert
0,2,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,10.0,4.0,2,stephencolbert
0,0,0,0,0,0,1,0,0,0,0,5,1,0,1,0,0,4.33,5.62,3,stephencolbert
0,0,2,0,0,0,1,0,0,0,0,10,0,0,0,0,0,24.0,4.63,1,stephencolbert
0,1,0,1,0,0,1,1,0,0,0,6,0,0,0,0,0,7.0,3.36,2,stephencolbert
2,0,0,0,0,0,0,0,0,0,0,5,4,0,1,0,0,11.0,3.64,2,stephencolbert
1,0,1,1,0,0,1,0,0,2,0,9,1,0,0,0,0,8.33,3.52,3,stephencolbert
0,0,1,0,0,0,0,1,0,0,0,5,0,1,0,0,0,6.67,3.8,3,stephencolbert
3,0,3,1,0,0,1,0,0,0,0,8,2,0,0,0,1,11.0,3.24,3,stephencolbert
0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7.0,4.0,1,stephencolbert
0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,5.5,4.0,2,stephencolbert
2,0,2,0,0,0,0,0,0,0,0,6,0,4,0,1,0,7.33,3.41,3,stephencolbert
1,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,10.0,3.1,2,stephencolbert
1,0,0,1,0,1,1,0,0,0,0,6,0,2,0,0,1,27.0,4.07,1,stephencolbert
1,1,0,0,0,0,2,0,0,0,0,5,1,2,0,0,0,20.0,3.65,1,stephencolbert
0,0,0,0,0,0,0,0,0,0,0,8,0,2,0,0,0,10.0,3.15,2,stephencolbert
0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,8.0,3.63,1,stephencolbert
1,0,2,0,0,0,1,0,0,0,0,8,0,0,0,0,0,10.5,3.24,2,stephencolbert
1,0,2,1,5,0,0,0,0,0,0,8,0,1,2,0,0,13.5,3.96,2,stephencolbert
1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,10.0,3.6,1,stephencolbert
0,0,1,0,0,0,0,0,0,0,0,5,0,3,0,1,0,8.0,4.63,2,stephencolbert
0,0,0,0,0,0,1,0,0,0,0,8,0,1,0,0,0,10.5,4.24,2,stephencolbert
0,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0,0,23.0,3.74,1,stephencolbert
1,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,7.5,4.4,2,stephencolbert
1,2,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4.0,3.58,6,stephencolbert
0,0,1,2,0,0,1,0,0,0,0,6,0,0,0,0,0,10.0,4.4,2,stephencolbert
0,0,0,0,1,0,0,1,0,0,0,8,0,3,0,0,0,12.5,4.12,2,stephencolbert
2,0,2,0,1,0,0,0,0,0,0,6,0,2,1,0,0,21.0,4.0,1,stephencolbert
2,0,1,0,0,0,1,0,0,0,0,6,3,0,0,0,0,12.5,3.44,2,stephencolbert
1,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0,0,5.33,3.56,3,stephencolbert
0,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10.5,3.76,2,stephencolbert
1,0,0,0,0,0,1,0,0,0,0,6,3,2,0,0,0,5.67,3.29,3,stephencolbert
2,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,8.0,3.81,2,stephencolbert
3,0,0,0,0,1,2,0,0,0,0,12,1,1,0,0,1,9.67,3.62,3,stephencolbert
1,0,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,10.0,3.1,1,stephencolbert
3,0,0,1,1,0,1,0,0,0,0,8,2,2,0,0,0,13.5,4.11,2,stephencolbert
2,1,1,0,0,0,2,0,0,0,0,4,1,2,1,0,0,11.0,3.27,2,stephencolbert
1,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,10.0,2.8,1,stephencolbert
0,0,0,0,1,0,0,0,0,0,0,5,1,1,0,0,0,10.5,4.19,2,stephencolbert
0,1,1,0,0,0,1,0,0,0,0,6,4,0,0,0,0,14.0,3.79,2,stephencolbert
1,0,1,0,1,0,0,0,0,0,0,9,0,1,0,0,0,6.75,4.0,4,stephencolbert
0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,5.5,4.36,2,stephencolbert
4,0,1,0,0,0,2,0,0,0,0,7,0,1,1,0,0,11.0,3.27,2,stephencolbert
0,1,2,0,0,0,1,0,0,0,0,4,0,2,1,0,0,16.0,4.0,1,stephencolbert
2,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,9.5,4.0,2,stephencolbert
0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,6.0,5.17,2,stephencolbert
0,0,3,0,0,0,0,0,0,0,0,6,0,0,1,0,0,10.0,4.3,2,stephencolbert
2,0,0,0,0,1,2,0,0,0,0,4,1,0,0,0,0,15.0,3.27,1,stephencolbert
1,1,2,1,2,0,0,1,0,0,0,16,2,1,0,0,1,10.4,3.79,5,stephencolbert
2,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,7.0,4.57,2,stephencolbert
0,1,1,0,0,0,1,0,0,0,0,6,0,2,0,0,0,10.5,4.24,2,stephencolbert
1,0,0,0,0,1,1,0,0,0,0,2,0,2,0,0,0,11.0,3.55,1,stephencolbert
0,0,1,0,1,0,1,0,0,0,0,8,2,1,0,0,0,12.0,4.63,2,stephencolbert
0,0,2,0,1,0,1,0,1,0,0,9,0,0,0,1,0,13.0,4.15,2,stephencolbert
1,2,0,0,1,0,0,0,0,0,0,10,0,2,0,0,0,8.0,3.46,3,stephencolbert
0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,7.5,5.4,2,stephencolbert
2,0,0,0,1,0,0,0,0,0,0,6,3,3,0,0,1,12.0,4.25,2,stephencolbert
0,2,0,1,0,0,3,0,0,0,0,7,0,1,0,0,0,12.0,3.5,2,stephencolbert
0,2,1,1,0,0,0,0,0,0,0,8,1,0,0,0,0,12.0,4.46,2,stephencolbert
2,0,0,1,0,0,2,0,0,0,0,7,1,1,0,0,0,14.0,3.93,2,stephencolbert
5,0,1,0,1,0,0,0,0,0,0,8,0,1,0,0,0,9.0,3.59,3,stephencolbert
0,1,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,8.0,3.81,2,stephencolbert
0,0,0,0,1,0,1,0,1,0,0,6,0,0,0,0,0,6.5,4.23,2,stephencolbert
0,2,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,12.0,4.08,1,stephencolbert
1,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,14.0,5.0,1,stephencolbert
1,0,0,0,1,0,1,0,0,0,0,4,0,0,0,0,0,13.0,4.92,1,stephencolbert
2,1,0,2,0,0,2,0,0,0,0,4,2,2,0,0,1,12.5,3.84,2,stephencolbert
1,0,2,0,0,0,0,1,0,0,0,11,0,1,0,0,0,4.4,3.09,5,stephencolbert
1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,6.33,3.95,3,stephencolbert
1,0,1,0,1,0,0,0,0,0,0,8,0,1,1,0,0,13.5,3.19,2,stephencolbert
1,0,1,1,1,0,1,0,0,0,0,6,0,1,1,0,0,24.0,3.79,1,stephencolbert
0,2,1,0,1,0,0,0,0,0,0,5,4,1,1,1,1,13.5,3.44,2,stephencolbert
0,0,3,0,0,0,0,0,0,0,0,8,0,1,1,0,0,7.0,4.48,3,stephencolbert
2,0,0,2,0,0,1,0,0,0,0,7,0,4,0,0,1,25.0,4.2,1,stephencolbert
1,0,1,0,1,0,0,0,0,0,0,8,0,1,0,0,0,10.0,4.2,2,stephencolbert
1,0,0,1,1,0,0,0,0,0,0,13,0,0,0,0,0,11.0,4.09,2,stephencolbert
0,1,2,0,0,0,3,0,0,0,0,6,3,2,0,0,0,26.0,4.08,1,stephencolbert
1,0,0,0,0,0,1,0,0,0,0,9,0,2,0,0,0,8.0,4.13,3,stephencolbert
1,0,1,0,1,0,0,0,0,0,0,4,0,2,1,1,0,9.0,3.39,2,stephencolbert
2,2,0,0,0,0,1,0,0,0,0,5,0,2,0,0,0,13.0,3.35,2,stephencolbert
3,0,0,1,0,1,1,0,0,0,0,3,2,1,0,1,0,23.0,3.57,1,stephencolbert
2,1,0,0,0,0,2,0,0,0,0,7,2,1,0,0,0,6.25,3.24,4,stephencolbert
6,1,0,0,0,0,1,0,0,0,0,6,0,4,2,0,0,15.0,3.23,2,stephencolbert
2,1,0,0,1,0,0,0,1,0,0,7,0,4,1,0,0,8.67,3.12,3,stephencolbert
0,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,2,6.0,5.11,3,stephencolbert
0,0,0,1,0,0,0,0,0,0,0,5,3,0,0,0,1,12.0,3.88,2,stephencolbert
1,0,1,0,1,0,0,0,0,0,0,8,1,2,1,0,0,13.0,3.62,2,stephencolbert
1,0,1,0,0,0,1,0,0,0,0,6,0,2,0,1,0,20.0,4.25,1,stephencolbert
1,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0,0,15.0,3.73,1,stephencolbert
0,0,1,1,0,0,1,0,0,0,0,4,0,1,0,0,0,22.0,3.36,1,stephencolbert
4,0,1,0,2,0,0,0,0,0,0,6,2,0,1,0,0,24.0,3.88,1,stephencolbert
2,0,1,0,2,0,1,0,0,0,0,4,1,3,0,0,1,11.5,4.09,2,stephencolbert
0,0,3,0,0,0,0,0,0,0,0,5,1,1,0,0,0,10.5,3.67,2,stephencolbert
2,0,0,1,1,0,2,0,0,0,0,7,0,0,0,0,0,12.5,3.56,2,stephencolbert
3,0,0,0,0,0,0,0,0,0,0,6,0,2,0,0,0,10.0,4.3,2,stephencolbert
5,0,0,0,3,0,1,0,0,0,0,5,3,2,0,0,0,7.25,3.52,4,stephencolbert
1,1,1,0,0,0,2,0,0,0,0,11,1,2,0,1,2,16.5,3.0,2,stephencolbert
0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,11.0,3.64,1,stephencolbert
2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11.0,2.82,1,stephencolbert
