@relation tweets

@attribute fppronouns numeric
@attribute sppronouns numeric
@attribute tppronouns numeric
@attribute coordconjs numeric
@attribute ptverbs numeric
@attribute ftverbs numeric
@attribute commas numeric
@attribute colons numeric
@attribute dashes numeric
@attribute parentheses numeric
@attribute ellipses numeric
@attribute cmnnouns numeric
@attribute propnouns numeric
@attribute adverbs numeric
@attribute whwords numeric
@attribute slang numeric
@attribute uppercase numeric
@attribute avgsentence numeric
@attribute avgtoken numeric
@attribute numsentence numeric
@attribute class {pop,news}


@data
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,9.0,4.22,1,news
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5.0,4.1,2,news
0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,5.5,5.0,2,news
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,9.0,5.0,1,news
0,0,1,0,0,0,0,0,1,0,0,6,5,1,1,0,1,21.0,4.62,1,news
0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,6.0,5.0,2,news
0,0,0,0,0,0,0,1,1,0,0,9,1,0,0,0,2,8.0,5.13,2,news
0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,9.0,4.11,1,news
0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,10.0,4.1,1,news
0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,9.0,5.0,1,news
1,0,0,0,1,0,0,0,0,0,0,5,2,0,1,0,0,17.0,5.06,1,news
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,6.0,5.67,1,news
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,8.0,5.25,1,news
0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,1,12.0,4.67,1,news
0,0,0,1,1,0,0,0,0,0,0,6,1,0,0,0,0,7.0,4.14,2,news
0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,5.0,3.9,2,news
0,0,1,0,1,0,1,1,0,0,0,8,2,0,0,0,1,12.0,4.63,2,news
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,7.0,6.43,1,news
0,0,0,0,0,0,1,0,0,0,0,4,1,0,0,0,0,10.0,4.6,1,news
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,7.0,6.0,1,news
0,0,0,0,0,0,2,1,0,0,0,8,2,0,0,0,2,8.33,4.36,3,news
0,0,0,1,0,0,0,1,0,0,0,7,1,1,0,0,0,8.5,4.94,2,news
0,0,0,0,0,1,0,1,0,0,0,4,4,0,0,0,1,7.5,5.07,2,news
0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,11.0,4.09,1,news
0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,6.0,5.17,2,news
0,0,0,0,0,0,4,0,0,0,0,12,3,0,0,0,1,21.0,4.52,1,news
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,6.0,5.33,1,news
0,0,0,0,0,0,1,1,0,0,0,5,5,0,0,0,0,9.5,3.32,2,news
0,0,0,0,0,0,0,1,0,0,0,3,3,0,0,0,3,6.5,4.38,2,news
0,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,6.5,3.77,2,news
0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,9.0,4.22,1,news
0,0,0,0,0,0,0,1,0,0,0,4,6,0,0,0,1,6.0,4.17,2,news
0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,9.0,5.22,1,news
0,0,0,0,0,0,0,1,0,0,0,2,5,0,0,0,0,7.0,4.07,2,news
0,0,2,0,0,0,1,0,0,0,0,2,2,0,1,0,0,14.0,3.71,1,news
0,0,0,0,0,0,1,1,1,0,0,2,6,0,0,0,1,6.0,4.83,2,news
0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,5.0,3.0,2,news
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,8.0,4.25,1,news
0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,7.0,4.14,1,news
0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7.0,4.71,1,news
0,0,1,0,1,0,0,0,0,0,0,3,1,0,0,0,0,10.0,4.1,1,news
0,0,2,0,1,0,2,1,0,0,0,7,0,2,0,0,0,12.5,4.56,2,news
0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,7.0,5.86,1,news
0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,11.0,4.36,1,news
0,0,0,0,0,0,1,0,0,0,0,2,3,1,0,0,0,11.0,3.55,1,news
0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,12.0,4.42,1,news
0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5.0,4.6,1,news
0,0,0,1,1,0,1,0,0,0,0,1,4,1,0,0,0,12.0,4.58,1,news
0,0,0,1,0,0,1,0,0,0,0,4,2,0,0,0,0,10.0,5.1,1,news
0,0,0,1,0,0,1,1,1,0,0,3,4,0,0,0,0,6.0,3.83,2,news
0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,13.0,4.0,1,news
0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,9.0,3.56,1,news
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4.0,3.88,2,news
2,0,0,0,0,0,0,0,0,0,0,7,2,1,0,0,1,11.5,3.96,2,news
0,0,0,1,2,0,0,1,0,0,0,8,3,0,0,0,0,11.0,4.32,2,news
0,0,1,0,0,0,0,0,0,0,0,10,1,0,0,0,0,8.0,3.79,3,news
0,0,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,9.0,4.22,1,news
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8.0,3.88,1,news
1,1,0,0,1,0,0,0,0,0,0,5,1,0,0,0,0,6.5,4.31,2,news
0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,3.5,4.43,2,news
0,0,0,0,0,0,1,0,0,0,0,2,7,0,0,0,0,15.0,4.73,1,news
0,0,0,0,0,0,0,0,0,2,0,7,2,0,0,0,1,8.0,4.25,2,news
0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7.0,6.0,1,news
0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,9.0,5.44,1,news
0,0,0,0,0,0,1,0,0,0,0,3,2,0,0,0,0,9.0,5.33,1,news
0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,10.0,4.3,1,news
0,0,0,1,0,0,0,1,0,0,0,11,0,0,0,0,2,7.0,5.0,3,news
0,0,0,0,0,0,1,0,0,2,0,6,1,1,0,0,2,15.0,4.33,1,news
0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0,0,12.0,5.08,1,news
0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,9.0,6.0,1,news
0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7.0,4.93,2,news
0,2,1,0,0,0,0,0,0,0,0,3,1,0,1,0,0,17.0,3.29,1,news
0,0,0,0,0,0,1,0,0,2,0,6,1,1,0,0,2,15.0,4.8,1,news
2,1,1,0,0,0,1,0,0,0,0,7,0,0,1,0,0,14.0,3.96,2,news
0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,10.0,4.8,1,news
0,0,1,0,0,0,0,0,0,0,0,3,2,1,0,0,0,12.0,4.58,1,news
0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,14.0,5.21,1,news
0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,11.0,4.45,1,news
1,0,0,0,0,0,1,1,0,0,0,3,2,1,0,0,0,5.5,4.09,2,news
0,0,0,0,0,0,1,1,0,0,0,6,3,1,0,0,1,9.0,4.72,2,news
0,0,0,0,0,0,0,1,0,0,0,4,2,0,0,0,1,9.0,6.78,1,news
0,0,0,0,1,0,0,0,0,0,0,2,1,2,0,0,0,10.0,4.7,1,news
0,0,0,0,1,0,0,1,0,0,0,4,2,0,0,0,0,5.5,4.18,2,news
